,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
19327,75799,Female,Asian,Active,EDD ECONOMIC DEVELOPMENT DIVISION,1971,INDUST COMRCL FIN OFRI,2002-11-04,0.0,135030.96,135030.96
44227,385201,Female,Hispanic,Active,EDD ECONOMIC DEVELOPMENT DIVISION,1971,CH GRANTS ADMINISTRATOR,2017-03-20,0.0,125488.8,125488.8
6799,60777,Female,Filipino,Active,EDD ECONOMIC DEVELOPMENT DIVISION,1971,SR REAL ESTATE OFFICER,2000-04-24,0.0,121876.56,121876.56
3237,51750,Female,Hispanic,Active,EDD ECONOMIC DEVELOPMENT DIVISION,1971,MANAGEMENT ANALYST,2000-06-26,0.0,100307.52,100307.52
26807,285018,Female,Hispanic,Active,EDD ECONOMIC DEVELOPMENT DIVISION,1971,PROJECT COORDINATOR,2006-08-14,0.0,86568.48,86568.48
3238,51750,Female,Hispanic,Active,EDD ECONOMIC DEVELOPMENT DIVISION,1971,INTERPRETER,2000-06-26,0.0,75272.4,75272.4
5249,39110,Female,Black,Active,EDD ECONOMIC DEVELOPMENT DIVISION,1971,ADMINISTRATIVE CLERK,1983-05-31,0.0,53473.68,53473.68
43907,384758,Female,Other,Active,EDD ECONOMIC DEVELOPMENT DIVISION,1971,MANAGEMENT ASSISTANT,2017-03-06,0.0,50132.88,50132.88
17252,33967,Female,Caucasian,Active,EDD ADMINISTRATIVE SERVICES,1921,MANAGEMENT ANALYST,1997-12-07,0.0,100307.52,100307.52
1565,44899,Female,Hispanic,Active,EDD ADMINISTRATIVE SERVICES,1921,ADMINISTRATIVE CLERK,2000-05-15,0.0,53473.68,53473.68
30206,312388,Female,Other,Active,DEPT ON DISABILITY COMM,2109,MEM COMMSN ON DISABILTY,2007-07-01,0.0,104400.0,104400.0
9573,31707,Female,Caucasian,Active,DEPT ON DISABILITY,2101,SR PROJECT COORDINATOR,1997-11-17,0.0,111582.72,111582.72
37398,369172,Female,Caucasian,Active,DEPT ON DISABILITY,2101,PR PROJECT COORDINATOR,2014-12-29,0.0,96235.92,96235.92
23711,101278,Female,Caucasian,Active,DEPT ON DISABILITY,2101,MANAGEMENT ANALYST,2005-07-25,0.0,92477.52,92477.52
30191,308630,Female,Black,Active,DEPT ON DISABILITY,2101,SR ADMINISTRATIVE CLERK,2010-01-20,0.0,60844.32,60844.32
27187,291547,Female,Hispanic,Active,DEPT ON DISABILITY,2101,ADMINISTRATIVE CLERK,2014-12-01,0.0,44244.72,44244.72
36739,366625,Female,Caucasian,Active,CULTURAL AFFAIRS,2501,GEN MGR CULTURAL AFFAIR,2014-07-01,0.0,183305.52,183305.52
10959,40019,Female,Hispanic,Active,CULTURAL AFFAIRS,2501,SR MGMT ANALYST II,1995-07-30,0.0,135260.64,135260.64
2409,25108,Female,Black,Active,CULTURAL AFFAIRS,2501,SR MGMT ANALYST I,1995-01-17,0.0,118473.12,118473.12
2110,44567,Female,Black,Active,CULTURAL AFFAIRS,2501,ARTS MANAGER III,1996-08-12,0.0,118347.84,118347.84
6492,63730,Female,Hispanic,Active,CULTURAL AFFAIRS,2501,ARTS MANAGER II,2001-07-03,0.0,100829.52,100829.52
9383,27530,Female,Hispanic,Active,CULTURAL AFFAIRS,2501,EXEC ADMIN ASST III,1992-02-23,5088.46,92519.28,97607.74
492,13094,Female,Black,Active,CULTURAL AFFAIRS,2501,ART CENTER DIRECTOR II,1991-10-20,5136.48,92122.56,97259.04
23705,100880,Female,Hispanic,Active,CULTURAL AFFAIRS,2501,ARTS MANAGER I,2005-07-19,0.0,85566.24,85566.24
26312,285835,Female,Filipino,Active,CULTURAL AFFAIRS,2501,SR ACCOUNTANT II,2006-09-05,0.0,84083.76,84083.76
39069,68190,Female,Black,Active,CULTURAL AFFAIRS,2501,ART CENTER DIRECTOR III,2015-07-20,0.0,82643.04,82643.04
23591,106401,Female,Other,Active,CULTURAL AFFAIRS,2501,ART CENTER DIRECTOR I,2010-04-01,0.0,79636.32,79636.32
40826,376545,Female,Asian,Active,CULTURAL AFFAIRS,2501,SR PROJECT COORDINATOR,2016-01-11,0.0,78446.16,78446.16
14319,41590,Female,Hispanic,Active,CULTURAL AFFAIRS,2501,ARTS ASSOCIATE,2005-03-01,0.0,71326.08,71326.08
20655,77858,Female,Caucasian,Active,CULTURAL AFFAIRS,2501,ART INSTRUCTOR I,2002-01-26,0.0,67484.16,67484.16
46770,390796,Female,Filipino,Active,CULTURAL AFFAIRS,2501,ACCOUNTANT,2017-09-25,0.0,53807.76,53807.76
12268,54612,Female,Hispanic,Active,CULTURAL AFFAIRS,2501,ADMINISTRATIVE CLERK,1980-12-08,0.0,53473.68,53473.68
45419,387895,Female,Caucasian,Active,CULTURAL AFFAIRS,2501,ART CURATOR,2017-06-13,0.0,51469.2,51469.2
44424,382373,Female,Hispanic,Active,CULTURAL AFFAIRS,2501,MANAGEMENT ASSISTANT,2016-11-14,0.0,50132.88,50132.88
15934,52540,Female,Caucasian,Active,COUNCIL AS NEEDED,2802,ASST CH LEGIS ANALYST,1985-06-03,46234.58,210157.2,256391.78
38117,371250,Female,Hispanic,Active,COUNCIL AS NEEDED,2802,COUNCIL AIDE VII,2015-05-02,16141.81,146744.64,162886.45
11422,46135,Female,Caucasian,Active,COUNCIL AS NEEDED,2802,LEGISLATIVE ANALYST IV,2000-10-30,0.0,152737.2,152737.2
25465,28617,Female,Caucasian,Active,COUNCIL AS NEEDED,2802,LEGISLATIVE ANALYST III,2006-07-31,0.0,113754.24,113754.24
20411,39630,Female,Caucasian,Active,COUNCIL AS NEEDED,2802,COUNCIL AIDE VI,2005-11-21,0.0,104086.8,104086.8
7371,10928,Female,Asian,Active,COUNCIL AS NEEDED,2802,SYSTEMS ANALYST,1989-09-11,0.0,100307.52,100307.52
24417,103999,Female,Caucasian,Active,COUNCIL AS NEEDED,2802,COUNCIL AIDE V,2005-11-21,0.0,90869.76,90869.76
45183,386097,Female,Caucasian,Active,COUNCIL AS NEEDED,2802,COUNCIL AIDE IV,2017-05-01,6358.22,77068.08,83426.3
20908,83807,Female,Caucasian,Active,COUNCIL AS NEEDED,2802,PHOTOGRAPHER II,2003-07-28,0.0,80722.08,80722.08
18320,71864,Female,Asian,Active,COUNCIL AS NEEDED,2802,LEGISLATIVE ANALYST I,2002-04-08,0.0,77235.12,77235.12
25592,283395,Female,Filipino,Active,COUNCIL AS NEEDED,2802,LEGISLATIVE ANALYST II,2015-01-11,0.0,75439.44,75439.44
21359,83251,Female,Hispanic,Active,COUNCIL AS NEEDED,2802,SECRETARY,2003-07-14,1972.38,71722.8,73695.18
20732,83070,Female,Asian,Active,COUNCIL AS NEEDED,2802,MANAGEMENT ASSISTANT,2003-07-14,0.0,71326.08,71326.08
8278,68316,Female,Hispanic,Active,COUNCIL AS NEEDED,2802,COUNCIL AIDE III,2013-07-02,4861.13,58923.36,63784.49
15568,17923,Female,Hispanic,Active,COUNCIL AS NEEDED,2802,ADMINISTRATIVE CLERK,1985-03-18,0.0,53473.68,53473.68
27691,289118,Female,Hispanic,Active,COUNCIL AS NEEDED,2802,CLERK,2006-11-13,0.0,50007.6,50007.6
29552,321401,Female,Hispanic,Active,COUNCIL AS NEEDED,2802,COUNCIL AIDE II,2010-10-25,1259.33,45789.84,47049.17
25773,284980,Female,Asian,Active,COUNCIL AS NEEDED,2802,STUDENT PROF WORKER,2006-08-14,0.0,38168.64,38168.64
47066,388438,Female,Asian,Active,COUNCIL AS NEEDED,2802,OFFICE TRAINEE ADMIN CLERK,2017-06-26,0.0,36581.76,36581.76
43487,382390,Female,Asian,Active,COUNCIL AS NEEDED,2802,COUNCIL AIDE I,2016-11-14,0.0,35036.64,35036.64
1315,22740,Female,Asian,Active,COUNCIL,2801,CH LEGISLATIVE ANALYST,1984-02-19,0.0,348549.84,348549.84
35051,185358,Female,Hispanic,Active,COUNCIL,2801,COUNCIL MEMBER,2017-06-07,0.0,191612.11,191612.11
21693,86979,Female,Hispanic,Active,COUNCIL,2801,COUNCIL AIDE VII,2003-12-22,9706.33,176477.76,186184.09
4951,27527,Female,Filipino,Active,COUNCIL,2801,LEGISLATIVE ANALYST II,1987-02-09,0.0,101664.72,101664.72
14265,28081,Female,Hispanic,Active,COUNCIL,2801,PR CLERK,2007-02-04,0.0,79156.08,79156.08
9693,35734,Female,Hispanic,Active,COUNCIL,2801,SR ADMINISTRATIVE CLERK,1990-01-29,0.0,66001.68,66001.68
3328,57457,Female,Filipino,Active,CONTROLLER AS NEEDED,2602,FINANCIAL MGMT SPEC V,2016-11-30,0.0,176811.84,176811.84
36430,46395,Female,Caucasian,Active,CONTROLLER AS NEEDED,2602,SR MGMT ANALYST II,2014-06-09,0.0,100370.16,100370.16
15018,24548,Female,Asian,Active,CONTROLLER AS NEEDED,2602,PR ACCOUNTANT II,2017-10-01,0.0,82121.04,82121.04
17343,50336,Female,Filipino,Active,CONTROLLER AS NEEDED,2602,PAYROLL SUPERVISOR I,2016-08-01,0.0,62201.52,62201.52
10179,34290,Female,Filipino,Active,CONTROLLER AS NEEDED,2602,ACCOUNTING CLERK,1980-03-31,0.0,54601.2,54601.2
46550,389999,Female,Hispanic,Active,CONTROLLER AS NEEDED,2602,ADMIN INTERN,2017-08-18,0.0,45518.4,45518.4
39952,374890,Female,Hispanic,Active,CONTROLLER AS NEEDED,2602,STUDENT WORKER,2015-10-31,0.0,31090.32,31090.32
545,19253,Female,Caucasian,Active,CONTROLLER,2601,CH DEPUTY CONTROLLER,2016-07-25,24584.9,223499.52,248084.42
25178,104424,Female,Hispanic,Active,CONTROLLER,2601,ADMIN DEPUTY CONTROLLER,2017-06-08,0.0,176477.76,176477.76
16631,49749,Female,Black,Active,CONTROLLER,2601,CH MANAGEMENT ANALYST,1988-08-28,0.0,175120.56,175120.56
24084,98205,Female,Caucasian,Active,CONTROLLER,2601,DEPUTY DIR OF AUDITING,2005-05-02,0.0,175120.56,175120.56
20542,77183,Female,Hispanic,Active,CONTROLLER,2601,CH INTERNAL AUDITOR,2003-01-06,0.0,162195.84,162195.84
6668,55975,Female,Asian,Active,CONTROLLER,2601,FINANCIAL MGMT SPEC IV,1996-11-12,0.0,154887.84,154887.84
13797,60049,Female,Asian,Active,CONTROLLER,2601,SR SYSTEMS ANALYST II,1995-03-05,8072.21,146765.52,154837.73
2624,51452,Female,Filipino,Active,CONTROLLER,2601,FISCAL SYSTEMS SPEC II,1998-10-25,0.0,146765.52,146765.52
16477,19055,Female,Caucasian,Active,CONTROLLER,2601,SR MGMT ANALYST II,1994-10-02,0.0,146744.64,146744.64
11154,36737,Female,Asian,Active,CONTROLLER,2601,FINANCIAL MGMT SPEC III,1991-12-02,0.0,139394.88,139394.88
189,12378,Female,Black,Active,CONTROLLER,2601,FISCAL SYSTEMS SPEC I,1999-01-11,0.0,125697.6,125697.6
12659,58019,Female,Filipino,Active,CONTROLLER,2601,PR ACCOUNTANT II,1996-11-18,0.0,120039.12,120039.12
11610,47546,Female,Asian,Active,CONTROLLER,2601,SR MGMT ANALYST I,1988-01-24,0.0,118473.12,118473.12
34270,351200,Female,Caucasian,Active,CONTROLLER,2601,INTERNAL AUDITOR III,2012-11-05,0.0,118473.12,118473.12
46820,82687,Female,Hispanic,Active,CONTROLLER,2601,CONTROLLER AIDE VII,2014-01-13,0.0,116385.12,116385.12
7110,61585,Female,Filipino,Active,CONTROLLER,2601,FINANCIAL MGMT SPEC II,2001-05-21,0.0,115716.96,115716.96
10200,34078,Female,Filipino,Active,CONTROLLER,2601,PR ACCOUNTANT I,2001-01-29,0.0,110768.4,110768.4
2847,56766,Female,Asian,Active,CONTROLLER,2601,SYSTEMS ANALYST,2000-05-08,0.0,100307.52,100307.52
26477,285474,Female,Asian,Active,CONTROLLER,2601,MANAGEMENT ANALYST,2006-08-20,0.0,100307.52,100307.52
3782,58876,Female,Filipino,Active,CONTROLLER,2601,SR ACCOUNTANT II,1999-11-15,0.0,98950.32,98950.32
4897,30481,Female,Black,Active,CONTROLLER,2601,PAYROLL ANALYST I,1994-09-18,0.0,98950.32,98950.32
12705,51518,Female,Filipino,Active,CONTROLLER,2601,FINANCIAL MGMT SPEC I,1983-10-17,0.0,95254.56,95254.56
33364,343252,Female,Hispanic,Active,CONTROLLER,2601,INTERNAL AUDITOR II,2011-11-07,0.0,95004.0,95004.0
25268,281810,Female,Asian,Active,CONTROLLER,2601,SR ACCOUNTANT I,2006-06-19,0.0,91391.76,91391.76
8223,22016,Female,Black,Active,CONTROLLER,2601,EXEC ADMIN ASST II,1988-08-22,0.0,86317.92,86317.92
28711,302228,Female,Filipino,Active,CONTROLLER,2601,INTERNAL AUDITOR I,2007-08-20,0.0,85044.24,85044.24
10607,42487,Female,Filipino,Active,CONTROLLER,2601,ACCOUNTANT,2000-01-18,0.0,78696.72,78696.72
5811,49901,Female,Filipino,Active,CONTROLLER,2601,ACCOUNTING CLERK,2000-11-06,0.0,69697.44,69697.44
46976,389032,Female,Black,Active,CONTROLLER,2601,CONTROLLER AIDE IV,2017-07-20,0.0,67275.36,67275.36
13898,15474,Female,Black,Active,CONTROLLER,2601,SR ADMINISTRATIVE CLERK,1980-09-17,0.0,66001.68,66001.68
888,26363,Female,Black,Active,CONTROLLER,2601,ADMINISTRATIVE CLERK,1979-08-20,0.0,53473.68,53473.68
47232,390373,Female,Hispanic,Active,CONTROLLER,2601,MANAGEMENT ASSISTANT,2017-09-05,0.0,48796.56,48796.56
33541,345488,Female,Hispanic,Active,CONTROLLER,2601,OFFICE TRAINEE ADMIN CLERK,2017-08-21,0.0,36581.76,36581.76
43543,382688,Female,Caucasian,Active,CLT AFFAIR AS NEEDED,2502,ARTS MANAGER II,2016-10-31,0.0,95505.12,95505.12
7763,20920,Female,Hispanic,Active,CLT AFFAIR AS NEEDED,2502,ART INSTRUCTOR,2005-03-04,5011.2,59633.28,64644.48
5643,42571,Female,Caucasian,Active,CLT AFFAIR AS NEEDED,2502,ARTS MANAGER I,1993-04-01,0.0,63496.08,63496.08
25743,106180,Female,Filipino,Active,CLT AFFAIR AS NEEDED,2502,ACCOUNTANT,2006-01-22,0.0,58380.48,58380.48
15269,16348,Female,Unknown,Active,CLT AFFAIR AS NEEDED,2502,PROJECT ASSISTANT,1998-06-22,0.0,52930.8,52930.8
33011,341373,Female,Other,Active,CLT AFFAIR AS NEEDED,2502,ARTS ASSOCIATE,2011-08-03,0.0,52930.8,52930.8
19584,74376,Female,Other,Active,CLT AFFAIR AS NEEDED,2502,PERFORM ARTS PRG CRD I,2016-07-05,0.0,51594.48,51594.48
235,10391,Female,Caucasian,Active,CLT AFFAIR AS NEEDED,2502,EXHIBIT PREPARATOR,1986-07-21,0.0,47251.44,47251.44
19652,46253,Female,Black,Active,CLT AFFAIR AS NEEDED,2502,ADMIN INTERN,2007-06-25,0.0,45518.4,45518.4
3779,13333,Female,Black,Active,CLT AFFAIR AS NEEDED,2502,ADMINISTRATIVE CLERK,1999-06-06,3274.77,39692.88,42967.65
242,14471,Female,Caucasian,Active,CLT AFFAIR AS NEEDED,2502,CLERK,2005-03-01,3145.57,38126.88,41272.45
40000,375001,Female,Black,Active,CLT AFFAIR AS NEEDED,2502,RECREATION ASST,2015-10-28,0.0,35141.04,35141.04
38602,372019,Female,Caucasian,Active,CLT AFFAIR AS NEEDED,2502,STUDENT PROF WORKER,2015-06-08,0.0,34243.2,34243.2
23630,101047,Female,Caucasian,Active,CLT AFFAIR AS NEEDED,2502,GALLERY ATTENDANT-P/T,2005-08-01,0.0,34097.04,34097.04
38941,373150,Female,Black,Active,CLT AFFAIR AS NEEDED,2502,COMNTY/ADMN SUP WKR II,2015-06-22,0.0,32071.68,32071.68
26221,282728,Female,Caucasian,Active,CITY ETHICS COMM/STAFF,1701,EXEC OFCR CITY ETH COMM,2006-07-05,0.0,210157.2,210157.2
7574,11209,Female,Caucasian,Active,CITY ETHICS COMM/STAFF,1701,ETHICS OFFICER II,2001-01-02,0.0,145721.52,145721.52
29410,303324,Female,Caucasian,Active,CITY ETHICS COMM/STAFF,1701,ETHICS OFFICER I,2007-09-25,0.0,111311.28,111311.28
22290,96858,Female,Asian,Active,CITY ETHICS COMM/STAFF,1701,MANAGEMENT ANALYST,2005-03-21,0.0,100307.52,100307.52
34282,351036,Female,Asian,Active,CITY ETHICS COMM/STAFF,1701,SR MGMT ANALYST I,2012-10-30,0.0,95338.08,95338.08
35499,360921,Female,Asian,Active,CITY ETHICS COMM/STAFF,1701,AUDITOR II,2013-11-17,0.0,76128.48,76128.48
45235,385413,Female,Hispanic,Active,CITY ETHICS COMM/STAFF,1701,SPECIAL INVESTIGATOR I,2017-04-10,0.0,68611.68,68611.68
43574,383992,Female,Caucasian,Active,CITY ETHICS COMM-AS NEEDED,1702,AUDITOR I,2017-01-30,0.0,57774.96,57774.96
40949,376635,Female,Filipino,Active,CITY ETHICS COMM-AS NEEDED,1702,MANAGEMENT ASSISTANT,2016-03-14,0.0,48796.56,48796.56
37213,368745,Female,Caucasian,Active,CITY ETHICS COMM-AS NEEDED,1702,ADMINISTRATIVE CLERK,2014-11-17,0.0,36581.76,36581.76
23579,99947,Female,Caucasian,Active,CITY ETHICS COMM,1709,COMMISSIONER,2014-10-17,0.0,104400.0,104400.0
43303,380118,Female,Asian,Active,CITY CLK - ELECTION,1651,PR ELECTION CLERK,2016-08-01,0.0,44912.88,44912.88
42313,380630,Female,Hispanic,Active,CITY CLK - ELECTION,1651,SR ELECTION CLERK,2016-08-22,0.0,38085.12,38085.12
8117,16887,Female,Asian,Active,CITY CLERK ELECTION FULL-TIME,1603,CH MANAGEMENT ANALYST,2001-04-10,0.0,165870.72,165870.72
8287,18171,Female,Hispanic,Active,CITY CLERK ELECTION FULL-TIME,1603,SR MGMT ANALYST II,2001-04-10,0.0,142819.2,142819.2
3638,59907,Female,Filipino,Active,CITY CLERK ELECTION FULL-TIME,1603,SR PROJECT COORDINATOR,1991-10-27,0.0,111582.72,111582.72
2591,53570,Female,Black,Active,CITY CLERK ELECTION FULL-TIME,1603,MANAGEMENT ANALYST,1988-10-23,0.0,100307.52,100307.52
18495,70734,Female,Hispanic,Active,CITY CLERK ELECTION FULL-TIME,1603,ACCOUNTING REC SUPVR II,2001-12-17,0.0,83582.64,83582.64
24270,99190,Female,Hispanic,Active,CITY CLERK ELECTION FULL-TIME,1603,PR CLERK,2005-05-31,0.0,79156.08,79156.08
29657,323072,Female,Hispanic,Active,CITY CLERK ELECTION FULL-TIME,1603,PROJECT COORDINATOR,2016-07-11,0.0,66001.68,66001.68
42763,12727,Female,Hispanic,Active,CITY CLERK ELECTION FULL-TIME,1603,ADMINISTRATIVE CLERK,2002-06-02,0.0,38628.0,38628.0
21961,88428,Female,Hispanic,Active,CITY CLERK - GENERAL,1631,PROJECT ASSISTANT,2016-03-07,0.0,50132.88,50132.88
7636,20284,Female,Asian,Active,CITY CLERK - GENERAL,1631,STUDENT PROF WORKER,1980-02-11,1108.21,40298.4,41406.61
7553,11396,Female,Caucasian,Active,CITY CLERK,1601,CITY CLERK,2001-04-10,0.0,228260.16,228260.16
655,22534,Female,Caucasian,Active,CITY CLERK,1601,EXEC OFCR CITY CLERK,1994-10-03,0.0,184871.52,184871.52
15053,15547,Female,Black,Active,CITY CLERK,1601,CH MANAGEMENT ANALYST,1988-11-07,0.0,165870.72,165870.72
1821,29182,Female,Asian,Active,CITY CLERK,1601,LEGISLATIVE ASST II,1998-06-21,0.0,127994.4,127994.4
4065,11142,Female,Black,Active,CITY CLERK,1601,SR MGMT ANALYST I,1994-10-24,0.0,118473.12,118473.12
3278,37322,Female,Hispanic,Active,CITY CLERK,1601,SR PERSONNEL ANALYST II,1993-08-19,0.0,113315.76,113315.76
23629,101045,Female,Asian,Active,CITY CLERK,1601,LEGISLATIVE ASST I,2007-12-02,0.0,112209.12,112209.12
20354,75943,Female,Hispanic,Active,CITY CLERK,1601,SR PROJECT COORDINATOR,2002-11-10,0.0,111582.72,111582.72
4543,39547,Female,Hispanic,Active,CITY CLERK,1601,MANAGEMENT ANALYST,1997-07-01,0.0,95004.0,95004.0
28314,295597,Female,Hispanic,Active,CITY CLERK,1601,PAYROLL SUPERVISOR I,2007-03-27,0.0,86109.12,86109.12
26010,106772,Female,Asian,Active,CITY CLERK,1601,ACCOUNTING REC SUPVR II,2006-03-06,0.0,85879.44,85879.44
6627,55158,Female,Hispanic,Active,CITY CLERK,1601,EXEC ADMIN ASST III,2006-03-07,0.0,85273.92,85273.92
9719,31869,Female,Hispanic,Active,CITY CLERK,1601,COMMISSION EXEC ASST I,1997-07-21,0.0,77047.2,77047.2
2133,33105,Female,Black,Active,CITY CLERK,1601,PR CLERK,2000-03-26,0.0,74980.08,74980.08
2053,44549,Female,Hispanic,Active,CITY CLERK,1601,SECRETARY,2003-03-04,0.0,71722.8,71722.8
20996,85509,Female,Hispanic,Active,CITY CLERK,1601,ACCOUNTING CLERK,2003-10-06,1916.78,69697.44,71614.22
28210,298435,Female,Asian,Active,CITY CLERK,1601,MANAGEMENT ASSISTANT,2007-05-28,0.0,71326.08,71326.08
5959,50922,Female,Hispanic,Active,CITY CLERK,1601,SR ADMINISTRATIVE CLERK,1994-03-24,3629.99,66001.68,69631.67
43207,380070,Female,Filipino,Active,CITY CLERK,1601,ACCOUNTANT,2016-07-25,0.0,53807.76,53807.76
35923,362380,Female,Black,Active,CITY CLERK,1601,PROJECT ASSISTANT,2014-01-27,0.0,50132.88,50132.88
16159,60079,Female,Asian,Active,CDD STUDENT WORKERS-AS NEEDED,3456,COMNTY/ADMN SUP WKR III,2000-05-15,0.0,39943.44,39943.44
41896,379059,Female,Caucasian,Active,CDD STUDENT WORKERS-AS NEEDED,3456,YOUTH EMPLMT SPEC II,2016-06-13,0.0,35496.0,35496.0
44791,382006,Female,Hispanic,Active,CAO AS NEEDED,802,ADMIN INTERN,2016-10-31,0.0,45518.4,45518.4
45851,387601,Female,Caucasian,Active,CAO AS NEEDED,802,STUDENT WORKER,2017-06-08,0.0,31090.32,31090.32
13138,52590,Female,Caucasian,Active,CAO,801,ASST CITY ADMIN OFFICER,1996-05-28,40455.26,210157.2,250612.46
11966,44401,Female,Hispanic,Active,CAO,801,CH ADMIN ANALYST,1982-09-13,10091.04,183472.56,193563.6
1855,41048,Female,Hispanic,Active,CAO,801,FINANCE SPECIALIST V,1985-01-28,0.0,183472.56,183472.56
17568,29925,Female,Caucasian,Active,CAO,801,REVENUE MANAGER,2000-05-22,0.0,170004.96,170004.96
11562,47288,Female,Hispanic,Active,CAO,801,FINANCE SPECIALIST IV,1999-08-17,0.0,160776.0,160776.0
20316,75472,Female,Hispanic,Active,CAO,801,SR ADMIN ANALYST II,2002-10-06,8176.61,148665.6,156842.21
11741,44328,Female,Caucasian,Active,CAO,801,SR LABOR REL SPEC I,1975-04-23,0.0,152737.2,152737.2
20592,81380,Female,Caucasian,Active,CAO,801,PR PROJECT COORDINATOR,2015-04-20,15062.31,136931.04,151993.35
15618,18327,Female,Black,Active,CAO,801,SR MGMT ANALYST II,2001-06-05,0.0,146744.64,146744.64
48216,39719,Female,Black,Transferring Out,CAO,801,DEPUTY CITY ATTY II,2017-03-20,0.0,146285.28,146285.28
44081,63531,Female,Caucasian,Active,CAO,801,EMERGNCY MGT COORD II,2001-07-09,0.0,127952.64,127952.64
10876,63813,Female,Asian,Active,CAO,801,SR SYSTEMS ANALYST I,2001-06-17,0.0,118661.04,118661.04
2815,46590,Female,Asian,Active,CAO,801,SR ADMIN ANALYST I,1999-06-07,0.0,116886.24,116886.24
23208,95640,Female,Asian,Active,CAO,801,SR PROJECT COORDINATOR,2005-02-27,0.0,111582.72,111582.72
44402,305439,Female,Caucasian,Active,CAO,801,ADMIN ANALYST II,2007-11-13,10592.95,96298.56,106891.51
7265,63957,Female,Hispanic,Active,CAO,801,MEM PRODUCT ADV COMMSN,2001-07-02,0.0,104400.0,104400.0
2611,53088,Female,Hispanic,Active,CAO,801,EXEC ADMIN ASST III,1991-08-13,0.0,92519.28,92519.28
3322,57331,Female,Black,Active,CAO,801,EXEC ADMIN ASST II,2000-09-27,0.0,79573.68,79573.68
6021,36716,Female,Hispanic,Active,CAO,801,PR CLERK,1990-12-03,0.0,79156.08,79156.08
14615,38092,Female,Black,Active,CAO,801,RISK & INSURANCE ASST,1982-01-31,0.0,78237.36,78237.36
12120,49233,Female,Filipino,Active,CAO,801,SECRETARY,2000-11-13,0.0,71722.8,71722.8
9251,25430,Female,Hispanic,Active,CAO,801,ACCOUNTING CLERK,2003-03-04,0.0,69697.44,69697.44
37869,370812,Female,Black,Active,CAO,801,PROJECT COORDINATOR,2015-04-05,0.0,69676.56,69676.56
3399,60188,Female,Asian,Active,CAO,801,ADMIN ANALYST I,2000-08-06,0.0,69300.72,69300.72
3063,56883,Female,Asian,Active,CAO,801,SR ADMINISTRATIVE CLERK,2000-08-20,0.0,66001.68,66001.68
41062,377154,Female,Caucasian,Active,CAO,801,MANAGEMENT ASSISTANT,2016-04-04,0.0,50132.88,50132.88
27134,295415,Female,Asian,Active,CAO,801,ADMINISTRATIVE CLERK,2007-03-21,0.0,46708.56,46708.56
37624,48738,Female,Caucasian,Active,CAO,801,SR LABOR REL SPEC II,1985-03-11,0.0,160776.0,0.0
47960,390193,Female,Black,Active,CANNABIS REGULATION,501,CH GRANTS ADMINISTRATOR,2017-08-16,0.0,164597.04,164597.04
3589,52051,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,DIR OF SYSTEMS,1989-08-28,0.0,161423.28,161423.28
14054,12563,Female,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS PROGRAMMER III,1988-11-07,0.0,145116.0,145116.0
17223,21538,Female,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS PROGRAMMER II,1987-01-26,0.0,133924.32,133924.32
13311,56763,Female,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,SR SYSTEMS ANALYST I,1997-09-08,0.0,118661.04,118661.04
23407,101522,Female,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,PROGRAMMER/ANALYST IV,2005-08-08,0.0,113587.2,113587.2
7579,69415,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS ANALYST,2001-07-30,0.0,100307.52,100307.52
40484,375750,Female,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,APPLICATIONS PROGRAMMER,2016-01-11,0.0,59278.32,59278.32
29339,301777,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,SR ADMINISTRATIVE CLERK,2007-07-31,0.0,57628.8,57628.8
37666,370557,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS AIDE,2015-02-23,0.0,57420.0,57420.0
35431,359225,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,ADMINISTRATIVE CLERK,2013-08-14,0.0,44244.72,44244.72
4585,59938,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,CH MANAGEMENT ANALYST,1995-01-03,0.0,170422.56,170422.56
8624,29063,Female,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR MGMT ANALYST II,1994-10-17,0.0,146744.64,146744.64
13692,60120,Female,Asian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,DEPT CHIEF ACCT III,1999-10-18,0.0,141629.04,141629.04
471,20922,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,PR ACCOUNTANT II,1989-08-01,0.0,116823.6,116823.6
