,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
22589,101115,Male,Caucasian,Active,BLDG & SAFETY TECH SERVS BUR,408,SR BUILD MECH INSPECTR,2005-07-25,8414.9,101998.8,110413.7
7579,69415,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS ANALYST,2001-07-30,0.0,100307.52,100307.52
37225,368877,Male,Black,Active,BLDG & SAFETY TECH SERVS BUR,408,GEOGRAPHIC INFORMATION SYSTEMS SPECIALIST,2014-12-01,0.0,77986.8,77986.8
40067,375334,Male,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,APPLICATIONS PROGRAMMER,2015-11-30,0.0,60906.96,60906.96
21149,82483,Male,Asian,Active,BLDG & SAFETY TECH SERVS BUR,408,SR ADMINISTRATIVE CLERK,2003-07-07,0.0,60844.32,60844.32
34322,350694,Male,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,SYSTEMS AIDE,2012-10-15,0.0,57420.0,57420.0
40877,376853,Male,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,MANAGEMENT ASSISTANT,2016-03-21,0.0,50132.88,50132.88
35431,359225,Female,Filipino,Active,BLDG & SAFETY TECH SERVS BUR,408,ADMINISTRATIVE CLERK,2013-08-14,0.0,44244.72,44244.72
3429,56546,Male,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,DEPUTY SUPT OF BLDG I,2001-07-23,0.0,200531.52,200531.52
4585,59938,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,CH MANAGEMENT ANALYST,1995-01-03,0.0,170422.56,170422.56
8624,29063,Female,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR MGMT ANALYST II,1994-10-17,0.0,146744.64,146744.64
13692,60120,Female,Asian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,DEPT CHIEF ACCT III,1999-10-18,0.0,141629.04,141629.04
471,20922,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,PR ACCOUNTANT II,1989-08-01,0.0,116823.6,116823.6
26884,286761,Male,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR MGMT ANALYST I,2006-09-18,0.0,103439.52,103439.52
10532,42024,Female,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,MANAGEMENT ANALYST,1987-05-18,0.0,100307.52,100307.52
10775,38855,Male,Caucasian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,BUILD MECH INSPECTOR,2001-03-12,7586.49,91955.52,99542.01
16312,24791,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ACCOUNTING REC SUPVR II,1986-03-24,5124.21,93166.56,98290.77
11819,48732,Female,American Indian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,CH CLERK,1986-02-24,0.0,94482.0,94482.0
28456,297317,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR ACCOUNTANT II,2007-04-30,0.0,93730.32,93730.32
17073,16747,Male,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR ACCOUNTANT I,2000-02-01,0.0,91391.76,91391.76
13662,60702,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ACCOUNTING REC SUPVR I,1988-11-15,4353.48,79156.08,83509.56
20306,75403,Female,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,PAYROLL SUPERVISOR I,2002-10-07,0.0,79385.76,79385.76
5210,52512,Female,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,PR CLERK,2000-08-28,0.0,79156.08,79156.08
19713,76120,Female,Filipino,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ACCOUNTANT,2002-11-18,0.0,78696.72,78696.72
27135,296268,Female,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,SR ADMINISTRATIVE CLERK,2007-04-02,9075.23,66001.68,75076.91
812,33447,Female,Caucasian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ACCOUNTING CLERK,2000-05-22,3833.31,69697.44,73530.75
25765,106448,Male,Asian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,MANAGEMENT ASSISTANT,2006-02-27,0.0,71326.08,71326.08
20144,75067,Female,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,ADMINISTRATIVE CLERK,2002-09-30,13998.47,53473.68,67472.15
15266,49432,Male,Caucasian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,STOREKEEPER II,1991-06-22,0.0,66001.68,66001.68
9364,25406,Female,Hispanic,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,CLERK STENO,1980-06-16,3168.54,57607.92,60776.46
5547,46363,Male,Caucasian,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,WAREHOUSE & T/R WKR I,1981-06-15,0.0,56438.64,56438.64
29447,300901,Female,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,CLERK,2017-11-12,0.0,38126.88,38126.88
29448,300901,Female,Black,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,OFFICE TRAINEE ADMIN CLERK,2017-11-12,0.0,36581.76,36581.76
42780,380062,Female,Other,Active,BLDG & SAFETY RSRCE MGMT BUR.,403,STUDENT PROF WORKER,2016-08-01,0.0,34243.2,34243.2
11175,44469,Male,Caucasian,Active,BLDG & SAFETY MANAGEMENT,401,SUPT OF BUILDING,1989-07-03,0.0,247031.28,247031.28
9881,33539,Male,Caucasian,Active,BLDG & SAFETY MANAGEMENT,401,DEPUTY SUPT OF BLDG II,1986-09-02,0.0,211702.32,211702.32
13516,59056,Male,Unknown,Active,BLDG & SAFETY MANAGEMENT,401,ASST DEP SUP OF BLDG II,2001-01-29,0.0,165870.72,165870.72
126,12305,Male,Asian,Active,BLDG & SAFETY MANAGEMENT,401,SR STRUCTURAL ENGINEER,1987-01-20,0.0,158500.08,158500.08
21377,87592,Female,Asian,Active,BLDG & SAFETY MANAGEMENT,401,BUILD CIVIL ENGR I,2004-01-20,0.0,134926.56,134926.56
6276,14409,Male,Caucasian,Active,BLDG & SAFETY MANAGEMENT,401,ELECTRCL ENGRG ASSC IV,1986-10-27,0.0,127555.92,127555.92
14893,56764,Female,Asian,Active,BLDG & SAFETY MANAGEMENT,401,STRUCTRL ENGRG ASSC IV,1997-03-20,0.0,127555.92,127555.92
10394,37669,Male,Filipino,Active,BLDG & SAFETY MANAGEMENT,401,STRUCTRL ENGRG ASSC III,1999-06-07,0.0,117345.6,117345.6
11870,51204,Female,Hispanic,Active,BLDG & SAFETY MANAGEMENT,401,STRUCTRL ENGRG ASSC II,1998-07-27,2902.32,105444.0,108346.32
8552,26816,Female,Hispanic,Active,BLDG & SAFETY MANAGEMENT,401,EXEC ADMIN ASST III,1985-02-27,0.0,92519.28,92519.28
11110,36897,Female,Hispanic,Active,BLDG & SAFETY MANAGEMENT,401,EXEC ADMIN ASST II,1976-12-06,0.0,86317.92,86317.92
14363,24137,Male,Caucasian,Active,BLDG & SAFETY MANAGEMENT,401,OFFICE ENGRG TECH II,1988-08-21,0.0,72516.24,72516.24
42830,381628,Male,Asian,Active,BLDG & SAFETY MANAGEMENT,401,MECH ENGRG ASSC I,2016-10-03,0.0,68047.92,68047.92
36984,367774,Female,Hispanic,Active,BLDG & SAFETY MANAGEMENT,401,ADMINISTRATIVE CLERK,2014-09-22,0.0,38628.0,38628.0
665,25500,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,EXAMR OF ELEV CONSTRUCT,2000-01-03,0.0,208800.0,208800.0
2025,40852,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,EXAMR OF PLUMB GASFITR,1988-09-19,0.0,208800.0,208800.0
9830,32080,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,EXAMR OF STM DIESEL ENG,1983-05-01,0.0,208800.0,208800.0
2440,37810,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,DEPUTY SUPT OF BLDG I,1991-08-19,0.0,184871.52,184871.52
23836,101419,Male,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,GEOTECH ENGINEER III,2005-08-08,0.0,158500.08,158500.08
16707,42505,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,ASST DEP SUP OF BLDG II,2000-12-04,0.0,152904.24,152904.24
6293,54461,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,CH INSPECTOR,1989-08-21,0.0,150878.88,150878.88
12595,55318,Male,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,ENGRG GEOLOGIST II,2000-10-10,0.0,146598.48,146598.48
24571,102548,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,ENGRG GEOLOGIST I,2005-09-19,0.0,134926.56,134926.56
35751,362513,Male,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,GEOTECH ENGINEER I,2014-02-10,0.0,131314.32,131314.32
2024,40852,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,PR INSPECTOR,1988-09-19,0.0,129142.8,129142.8
14892,56758,Male,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,STRUCTRL ENGRG ASSC IV,1999-06-07,0.0,127555.92,127555.92
664,25500,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR SAFETY ENG ELEVATORS,2000-01-03,3129.39,113796.0,116925.39
21264,83735,Male,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR SAFETY ENG PRESS VES,2003-08-04,3129.39,113796.0,116925.39
2745,46868,Male,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,SR BUILD MECH INSPECTR,1998-10-27,11527.59,104796.72,116324.31
27349,292923,Male,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,SR PLUMBING INSPECTOR,2007-01-29,8645.89,104796.72,113442.61
4937,27112,Male,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR ELECTRCL INSPECTOR,1989-08-20,11219.87,101998.8,113218.67
37992,371128,Male,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,ENGRG GEOLGST ASSOC III,2015-04-20,0.0,111144.24,111144.24
261,18813,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR BUILD INSPECTOR,2003-12-09,8414.9,101998.8,110413.7
2764,54883,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR FIRE SPRINKLER INSP,1989-09-11,8414.9,101998.8,110413.7
4810,20886,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR HEATING/REFRIG INSP,1986-04-25,8414.9,101998.8,110413.7
4771,27070,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,SAFETY ENGR ELEVATORS,1986-08-24,2804.97,101998.8,104803.77
9829,32080,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,SAFETY ENGR PRESS VES,1983-05-01,2804.97,101998.8,104803.77
6812,68455,Male,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,BUILD MECH INSPECTOR,2001-09-10,7794.77,94482.0,102276.77
28522,298501,Male,Black,Active,BLDG & SAFETY INSPECTION BUR.,405,ELECTRCL INSPECTOR,2007-05-29,7794.77,94482.0,102276.77
1274,22656,Male,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,BUILD INSPECTOR,1995-05-22,7586.49,91955.52,99542.01
1538,35624,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,HEATING/REFRIG INSP,1987-04-14,7586.49,91955.52,99542.01
3463,49661,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,PLUMBING INSPECTOR,1999-11-29,7586.49,91955.52,99542.01
25940,281737,Male,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,FIRE SPRINKLER INSP,2006-06-12,7586.49,91955.52,99542.01
34334,351769,Male,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,STRUCTRL ENGRG ASSC II,2012-12-04,0.0,97196.4,97196.4
42364,381417,Female,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,STRUCTRL ENGRG ASSC I,2016-09-26,0.0,82288.08,82288.08
5545,45925,Female,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,PR CLERK,1985-06-28,0.0,79156.08,79156.08
6424,46709,Female,Filipino,Active,BLDG & SAFETY INSPECTION BUR.,405,SECRETARY,1988-12-12,0.0,71722.8,71722.8
22120,90753,Male,Asian,Active,BLDG & SAFETY INSPECTION BUR.,405,ASST INSPECTOR IV,2006-03-06,0.0,68695.2,68695.2
41017,377077,Female,Hispanic,Active,BLDG & SAFETY INSPECTION BUR.,405,MANAGEMENT ANALYST,2016-04-11,0.0,68611.68,68611.68
1878,32719,Female,American Indian,Active,BLDG & SAFETY INSPECTION BUR.,405,SR ADMINISTRATIVE CLERK,1988-06-19,0.0,66001.68,66001.68
41735,377616,Female,Black,Active,BLDG & SAFETY INSPECTION BUR.,405,ASST INSPECTOR III,2016-05-02,0.0,61032.24,61032.24
32254,315657,Male,Caucasian,Active,BLDG & SAFETY INSPECTION BUR.,405,ASST INSPECTOR II,2008-07-09,0.0,57628.8,57628.8
6123,25261,Female,Black,Active,BLDG & SAFETY INSPECTION BUR.,405,ADMINISTRATIVE CLERK,1994-10-17,0.0,53473.68,53473.68
2912,49170,Male,Caucasian,Active,BLDG & SAFETY EXAMINERS,400,EXAMR OF ELEV CONSTRUCT,2001-01-02,0.0,208800.0,208800.0
27440,289266,Male,Caucasian,Active,BLDG & SAFETY EXAMINERS,400,EXAMR OF PLUMB GASFITR,2011-11-06,0.0,208800.0,208800.0
19937,74199,Male,Black,Active,BLDG & SAFETY EXAMINERS,400,EXAMR OF STM DIESEL ENG,2002-07-29,0.0,208800.0,0.0
17660,46124,Female,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,DEPUTY SUPT OF BLDG I,1985-08-26,0.0,200531.52,200531.52
13449,57839,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,ASST DEP SUP OF BLDG II,2000-04-10,0.0,175120.56,175120.56
859,28437,Male,Asian,Active,BLDG & SAFETY ENGINEERING,404,SR STRUCTURAL ENGINEER,1983-08-29,0.0,158500.08,158500.08
64,13530,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,BUILD ELECTRCL ENGR II,1982-02-08,0.0,149981.04,149981.04
3456,49156,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,BUILD CIVIL ENGR II,1987-05-18,0.0,149981.04,149981.04
14546,41514,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,BLD MECH ENGR II,1985-04-08,0.0,149981.04,149981.04
4130,41119,Male,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,BUILD CIVIL ENGR I,1998-08-10,0.0,134926.56,134926.56
8692,23164,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,BUILD ELECTRCL ENGR I,1987-03-02,0.0,134926.56,134926.56
32181,262606,Female,Asian,Active,BLDG & SAFETY ENGINEERING,404,STRUCTURAL ENGINEER,2013-05-06,0.0,131314.32,131314.32
8045,18995,Male,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,ELECTRCL ENGRG ASSC IV,1983-09-26,0.0,127555.92,127555.92
8954,24411,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,MECH ENGRG ASSC IV,1990-03-26,0.0,127555.92,127555.92
10481,38670,Male,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,STRUCTRL ENGRG ASSC IV,1987-07-20,0.0,127555.92,127555.92
1797,38796,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,STRUCTRL ENGRG ASSC III,1987-12-28,0.0,117345.6,117345.6
18935,70086,Male,Asian,Active,BLDG & SAFETY ENGINEERING,404,MECH ENGRG ASSC III,2001-11-05,0.0,117345.6,117345.6
37521,352080,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,ELECTRCL ENGRG ASSC III,2012-12-17,0.0,111144.24,111144.24
22510,97197,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,SR BUILD MECH INSPECTR,2005-04-04,8414.9,101998.8,110413.7
21334,83222,Male,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,STRUCTRL ENGRG ASSC II,2003-07-14,2899.71,105444.0,108343.71
14384,44800,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,MECH ENGRG ASSC II,2000-11-20,0.0,105444.0,105444.0
38581,372238,Male,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,ELECTRCL ENGRG ASSC II,2015-06-15,0.0,102625.2,102625.2
27788,289213,Male,Black,Active,BLDG & SAFETY ENGINEERING,404,BUILD MECH INSPECTOR,2006-11-13,7586.49,91955.52,99542.01
29529,303776,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,BUILD INSPECTOR,2007-10-01,5057.66,91955.52,97013.18
6562,64232,Female,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,STRUCTRL ENGRG ASSC I,2015-07-13,0.0,94252.32,94252.32
35780,363411,Male,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,ELECTRCL ENGRG ASSC I,2014-03-24,0.0,91746.72,91746.72
9610,45981,Female,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,CH CLERK,1999-08-02,0.0,89491.68,89491.68
5053,28941,Female,Black,Leave,BLDG & SAFETY ENGINEERING,404,PERS RECORDS SUPV,1992-09-06,0.0,84334.32,84334.32
2656,55478,Male,Filipino,Active,BLDG & SAFETY ENGINEERING,404,OFFICE ENGRG TECH III,2001-02-26,0.0,80826.48,80826.48
16280,61563,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,PR CLERK,2001-05-21,0.0,79156.08,79156.08
10671,39639,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,OFFICE ENGRG TECH II,1988-12-28,0.0,72516.24,72516.24
21395,83773,Female,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,SECRETARY,2003-08-04,0.0,71722.8,71722.8
17665,44641,Female,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,SR ADMINISTRATIVE CLERK,1985-03-04,5444.98,66001.68,71446.66
41126,377063,Male,Caucasian,Active,BLDG & SAFETY ENGINEERING,404,MECH ENGRG ASSC I,2016-07-10,0.0,68047.92,68047.92
39261,373657,Male,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,OFFICE ENGRG TECH I,2016-06-13,0.0,64498.32,64498.32
8507,61745,Female,Hispanic,Active,BLDG & SAFETY ENGINEERING,404,ADMINISTRATIVE CLERK,2001-06-04,4411.42,53473.68,57885.1
48051,393267,Female,Black,Active,BLDG & SAFETY ENGINEERING,404,OFFICE TRAINEE ADMIN CLERK,2017-11-27,0.0,36581.76,36581.76
23031,93556,Female,Caucasian,Active,BLDG & SAFETY COMM,409,COMMISSIONER,2004-07-01,0.0,104400.0,104400.0
10510,46596,Male,Caucasian,Active,BLDG & SAFETY CD ENFORCE BUR,406,DEPUTY SUPT OF BLDG I,2000-12-04,0.0,189945.36,189945.36
11313,42342,Male,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,ASST DEP SUP OF BLDG II,1999-09-27,0.0,165870.72,165870.72
5129,30331,Male,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,CH INSPECTOR,1989-12-11,0.0,146828.16,146828.16
5385,38554,Male,Caucasian,Active,BLDG & SAFETY CD ENFORCE BUR,406,ENVIRN AFFRS OFC,2003-03-04,0.0,144677.52,144677.52
14811,39784,Male,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,ENVIRONMENTAL SUPVR II,2005-03-01,0.0,127555.92,127555.92
6594,59735,Male,Asian,Active,BLDG & SAFETY CD ENFORCE BUR,406,INDUSTRIAL HYGIENIST,1996-07-08,0.0,122231.52,122231.52
7581,10021,Male,Caucasian,Active,BLDG & SAFETY CD ENFORCE BUR,406,PR INSPECTOR,1999-07-19,0.0,119057.76,119057.76
16758,31004,Male,Caucasian,Active,BLDG & SAFETY CD ENFORCE BUR,406,ENVIRONMENTAL SUPVR I,2003-03-04,0.0,117345.6,117345.6
14215,20144,Male,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,SR BUILD MECH INSPECTR,1983-05-15,14024.84,101998.8,116023.64
30827,321658,Male,Asian,Active,BLDG & SAFETY CD ENFORCE BUR,406,ENVIRONMENTAL SPEC III,2009-01-07,0.0,114192.72,114192.72
23505,99093,Male,Caucasian,Active,BLDG & SAFETY CD ENFORCE BUR,406,SR BUILD INSPECTOR,2005-05-31,11219.87,101998.8,113218.67
22358,92085,Male,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,SR FIRE SPRINKLER INSP,2004-09-20,8414.9,101998.8,110413.7
15750,57601,Male,Filipino,Active,BLDG & SAFETY CD ENFORCE BUR,406,ENVIRONMENTAL SPEC II,1990-01-14,0.0,105444.0,105444.0
22225,86111,Male,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,BUILD MECH INSPECTOR,2003-11-03,7794.77,94482.0,102276.77
24125,98571,Male,Caucasian,Active,BLDG & SAFETY CD ENFORCE BUR,406,PLUMBING INSPECTOR,2005-05-16,7794.77,94482.0,102276.77
13070,50825,Male,Caucasian,Active,BLDG & SAFETY CD ENFORCE BUR,406,BUILD INSPECTOR,1989-12-12,7586.49,91955.52,99542.01
17714,46202,Female,Asian,Active,BLDG & SAFETY CD ENFORCE BUR,406,PR CLERK,1999-11-08,0.0,79156.08,79156.08
15395,21353,Female,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,SR ADMINISTRATIVE CLERK,1999-02-22,1814.99,66001.68,67816.67
26409,283637,Female,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,ADMINISTRATIVE CLERK,2006-07-03,1470.47,53473.68,54944.15
48296,393269,Male,Hispanic,Active,BLDG & SAFETY CD ENFORCE BUR,406,MANAGEMENT ASSISTANT,2017-11-27,0.0,48796.56,48796.56
41072,376906,Female,Asian,Active,BLDG & SAFETY AS NEEDED,407,ACCOUNTING CLERK,2016-03-29,0.0,50341.68,50341.68
39866,374800,Female,Asian,Active,BLDG & SAFETY AS NEEDED,407,ADMINISTRATIVE CLERK,2015-10-19,0.0,39692.88,39692.88
35589,361428,Female,Asian,Active,BLDG & SAFETY AS NEEDED,407,STUDENT PROF WORKER,2013-12-16,0.0,37145.52,37145.52
9930,40818,Male,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,SR ASST CITY ATTY,1984-04-18,0.0,247615.92,247615.92
1269,22626,Male,Black,Active,ATTORNEY - PROPRIETARY,1203,ASST CITY ATTORNEY,1989-10-10,0.0,228260.16,228260.16
26559,287315,Female,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,ASST CITY ATTY,2006-10-05,0.0,228260.16,228260.16
7242,13209,Male,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,DEPUTY CITY ATTY IV,1998-08-10,0.0,213748.56,213748.56
1975,42273,Male,Asian,Active,ATTORNEY - PROPRIETARY,1203,DEPUTY CITY ATTY III,1997-09-02,0.0,186395.76,186395.76
47265,388800,Male,Hispanic,Active,ATTORNEY - PROPRIETARY,1203,DEPUTY CITY ATTY II,2017-07-10,0.0,142359.84,142359.84
18676,71309,Female,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,SR LEGAL ASSISTANT,2002-02-13,0.0,98323.92,98323.92
10769,37381,Female,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,PR CLERK CITY ATTY II,1985-07-01,0.0,94482.0,94482.0
24061,97779,Male,Hispanic,Active,ATTORNEY - PROPRIETARY,1203,CITY ATTY INVESTGTR II,2005-04-18,0.0,89470.8,89470.8
15986,42049,Female,Black,Active,ATTORNEY - PROPRIETARY,1203,PARALEGAL II,1999-12-20,0.0,88197.12,88197.12
6669,55517,Female,Asian,Active,ATTORNEY - PROPRIETARY,1203,CITY ATTY ADMIN CRD I,2000-06-19,0.0,84960.72,84960.72
8445,18964,Female,Black,Active,ATTORNEY - PROPRIETARY,1203,LEGAL SECRETARY III,1979-01-29,0.0,77903.28,77903.28
6565,65022,Female,Black,Active,ATTORNEY - PROPRIETARY,1203,LEGAL SECRETARY II,2001-07-23,0.0,73789.92,73789.92
25659,282727,Female,Filipino,Active,ATTORNEY - PROPRIETARY,1203,CITY ATTY ADMIN CRD II,2006-06-26,0.0,72432.72,72432.72
43116,380332,Female,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,LEGAL SECRETARY I,2016-08-08,0.0,67442.4,67442.4
23825,102907,Female,Filipino,Active,ATTORNEY - PROPRIETARY,1203,CITY ATTY ACCTG CLERK,2005-10-03,0.0,66126.96,66126.96
24378,102493,Male,Caucasian,Active,ATTORNEY - PROPRIETARY,1203,LAW CLERK,2005-09-19,0.0,56543.04,56543.04
43564,383048,Female,Hispanic,Active,ATTORNEY - PROPRIETARY,1203,LEGAL CLERK I,2016-12-12,0.0,35141.04,35141.04
18720,71452,Female,Caucasian,Active,ATTORNEY - GRANT REIMB,1204,DEPUTY CITY ATTY III,2002-03-01,0.0,171821.52,171821.52
16329,25571,Male,Black,Active,ATTORNEY - GRANT REIMB,1204,CITY ATTY ADMIN CRD IV,1997-04-21,0.0,146744.64,146744.64
45152,385758,Male,Caucasian,Active,ATTORNEY - GRANT REIMB,1204,DEPUTY CITY ATTY II,2017-04-24,0.0,146285.28,146285.28
32624,337425,Male,Caucasian,Active,ATTORNEY - GRANT REIMB,1204,DEPUTY CITY ATTY I,2014-11-12,0.0,109745.28,109745.28
12720,58083,Male,Black,Active,ATTORNEY - GRANT REIMB,1204,CITY ATTY ADMIN CRD II,2015-05-04,0.0,92477.52,92477.52
24097,103876,Male,Caucasian,Active,ATTORNEY - GRANT REIMB,1204,CITY ATTY ADMIN CRD I,2005-11-14,0.0,84960.72,84960.72
3663,59614,Female,Hispanic,Active,ATTORNEY - GRANT REIMB,1204,WITNESS SVC COORD,1999-12-01,1862.24,67713.84,69576.08
19122,73206,Female,Hispanic,Active,ATTORNEY - GRANT REIMB,1204,LEGAL CLERK I,2002-06-24,0.0,51385.68,51385.68
35086,358109,Female,Asian,Active,ATTORNEY - ATTY,1202,EXEC ASST CITY ATTORNEY,2013-07-01,0.0,260415.36,260415.36
3573,13995,Female,Caucasian,Active,ATTORNEY - ATTY,1202,CH ASST CITY ATTY,1979-04-02,0.0,254381.04,254381.04
4979,29527,Female,Caucasian,Active,ATTORNEY - ATTY,1202,SR ASST CITY ATTY,1973-12-10,0.0,247615.92,247615.92
2779,47002,Female,Asian,Active,ATTORNEY - ATTY,1202,ASST CITY ATTORNEY,1980-09-29,0.0,234545.04,234545.04
9334,25170,Female,Black,Active,ATTORNEY - ATTY,1202,ASST CITY ATTY,1986-01-27,0.0,228260.16,228260.16
1486,35560,Female,Black,Active,ATTORNEY - ATTY,1202,DEPUTY CITY ATTY IV,1988-11-15,0.0,213748.56,213748.56
91,11484,Female,Caucasian,Active,ATTORNEY - ATTY,1202,DEPUTY CITY ATTY III,1995-06-23,0.0,186395.76,186395.76
45059,386095,Female,Black,Active,ATTORNEY - ATTY,1202,DEPUTY CITY ATTY II,2017-05-01,0.0,146285.28,146285.28
36253,364952,Female,Caucasian,Active,ATTORNEY - ATTY,1202,DEPUTY CITY ATTY I,2014-05-21,0.0,115863.12,115863.12
6268,38713,Female,Caucasian,Active,ATTORNEY - ATTY,1202,COMMISSIONER,1996-07-22,0.0,104400.0,104400.0
